"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio1.contribution","bio2.contribution","bio4.contribution","bio8.contribution","bio9.contribution","bio10.contribution","bio12.contribution","bio14.contribution","bio15.contribution","bio1.permutation.importance","bio2.permutation.importance","bio4.permutation.importance","bio8.permutation.importance","bio9.permutation.importance","bio10.permutation.importance","bio12.permutation.importance","bio14.permutation.importance","bio15.permutation.importance","nsamp"
0.889521853741497,0.0225885629251701,0.00408163265306123,0.0869897959183673,0.255918367346939,0.626810204081633,0.53082,24.72046,7.59582,1.65386,18.62594,19.02056,0.16226,15.27706,12.41328,0.37202,7.85078,12.22156,5.68758,21.3487,30.33064,1.29212,9.8868,11.0098,241
0.883115853658537,0.0198043902439024,0.00487804878048781,0.075609756097561,0.0829219512195122,0.609490243902439,0.3279,23.71656,6.74218,0.79532,16.40604,21.01322,0.43774,14.58808,15.97302,1.19334,10.20452,11.82594,2.5002,19.88106,27.29362,1.98272,11.85292,13.26572,410
0.882025395480226,0.0157787288135593,0.00333333333333334,0.0870621468926554,0.218566666666667,0.621304519774011,0.38044,19.83142,7.83892,0.85408,15.45288,23.69954,0.62546,13.2004,18.11684,4.61828,5.09558,13.71166,2.58806,16.0634,32.73442,2.8871,9.48002,12.82152,298
0.88893226864132,0.014961751399941,0.00172413793103448,0.0741084585912172,0.169475862068966,0.641991541408783,0.48128,20.17488,7.03128,0.652,16.11038,20.4784,0.8624,13.97042,20.23896,0.6757,8.21734,11.72002,1.6935,18.68592,25.88842,2.96866,11.7281,18.42232,581
0.887017490655793,0.0133765732246007,0.00368671423717295,0.0792728508324838,0.0594132857628271,0.618127149167516,0.72692,21.22524,6.61564,0.91362,13.37098,18.2053,0.81778,16.4042,21.72032,4.57364,8.64804,11.57844,2.16554,11.6657,26.00922,3.06774,13.05082,19.24086,542
0.887316117344554,0.0316478564749883,0.0043010752688172,0.0736091631603553,0.147798924731183,0.629989761570827,0.2144,19.24456,6.11512,0.53482,14.24318,24.06386,0.7185,14.33108,20.5345,0,9.30004,10.1988,3.12122,17.11494,24.75596,2.13684,12.6994,20.67284,462
0.872535279336138,0.0079777641421225,0.00432445067788687,0.0952547919588593,0.0947755493221131,0.589545208041141,0.3044,17.09854,6.85956,0.5586,13.8247,27.89654,0.44192,14.00254,19.01312,1.34172,6.79158,12.6649,2.33074,17.85618,28.34394,0.84968,11.48636,18.3349,461
0.884765824468085,0.0175882890070922,0.00842198581560285,0.0924645390070922,0.147878014184397,0.603935460992908,0.3179,17.82982,6.81598,1.09638,14.40782,26.4505,0.34024,13.77642,18.96496,1.30374,8.51924,10.61896,3.8259,17.285,29.14086,1.65982,11.24822,16.39826,238
0.852264761904762,0.0405380952380952,0.0276190476190476,0.0942857142857143,0.380680952380952,0.612480952380952,1.20158,22.27004,7.9686,4.214,14.9333,23.2982,0.8991,13.2016,12.0135,9.10234,3.3792,15.6712,0,30.91982,20.09666,2.5992,12.39704,5.83458,73
0.887048113207547,0.0126201886792453,0.0113207547169811,0.105660377358491,0.263205660377358,0.67383962264151,0.49964,21.29592,6.56788,1.32126,15.34006,10.06574,0.41772,18.60484,25.88694,1.66652,6.41148,12.20424,5.98202,15.81764,28.48316,0.92028,10.90892,17.6057,265
0.88585243902439,0.0302949390243902,0.01,0.0797560975609756,0.2028,0.620043902439024,0.57696,21.80906,5.93116,0.58936,15.18148,28.01042,0.6138,15.38262,11.90514,5.94152,13.97152,10.2449,2.28322,11.0383,31.7571,2.3837,12.06946,10.31034,201
0.882234722222222,0.0192937222222222,0.004,0.0764444444444445,0.0724,0.627935353535353,0.5151,24.5935,6.11542,1.08856,14.9625,15.89516,0.5141,16.17704,20.13864,4.05462,8.81212,12.502,3.91948,14.55684,29.6903,1.82154,10.70482,13.93824,497
0.884231888111888,0.0196931002331002,0.00307692307692307,0.076037296037296,0.108923076923077,0.606232400932401,0.47208,26.05022,6.13464,0.95256,16.15306,16.4452,0.80402,15.1854,17.80282,2.1881,9.28856,12.68104,3.71002,15.6983,27.98952,2.51466,11.38604,14.54374,329
0.891567647058824,0.0317323529411765,0.0470588235294118,0.141176470588235,0.586641176470588,0.645523529411765,0.0187,25.58966,6.79722,0.0476,16.0174,22.09188,0.31882,15.30256,13.8162,5.41474,14.23386,13.07534,0.34682,29.63984,14.34738,1.03938,12.04998,9.85262,85
0.887231132075472,0.0210860377358491,0.00377358490566038,0.0886792452830188,0.0835264150943396,0.642920754716981,0.59962,24.4651,6.16574,0.55682,15.54144,13.67556,0.7168,16.17328,22.10568,4.14376,8.68344,12.4097,2.7525,15.66884,27.6781,2.56918,10.91008,15.1844,530
0.876496628097242,0.0354840170640486,0.0043010752688172,0.0841514726507714,0.0571989247311828,0.571648527349229,0.65962,20.40438,6.90262,0.53294,14.21044,21.08996,0.37898,16.24812,19.57294,6.26196,7.48332,13.18798,1.56878,14.21262,30.3931,1.1227,11.08034,14.68922,464
0.883279168316832,0.0214849108910891,0.00594059405940595,0.0735841584158416,0.0686594059405941,0.622015841584158,0.57756,22.2453,5.74122,0.93692,15.17468,19.35168,0.82452,16.43878,18.70926,0.54148,8.19068,9.1216,4.67748,16.03226,26.4261,3.60534,13.90282,17.50222,503
0.883098687607573,0.0177274971313827,0.00476190476190474,0.0717441193344808,0.0980380952380953,0.624074928284567,0.55264,24.43408,5.46346,0.55538,13.27674,15.33564,0.55146,18.50638,21.32426,3.35236,11.53882,11.34604,1.78882,12.17876,25.55016,1.68228,13.07404,19.48872,418
0.884006959183673,0.0151930408163265,0.00816326530612246,0.0763265306122449,0.246436734693878,0.640073469387755,0.89178,29.77122,6.4986,0.59634,20.15338,10.63828,1.212,12.72206,17.51638,7.09506,11.59108,13.16476,1.28376,18.04624,27.80822,2.85338,9.0615,9.09602,249
0.895273384615385,0.019402,0.00769230769230769,0.119076923076923,0.230507692307692,0.644923076923077,0.10796,23.5523,6.06992,0.73302,16.91484,28.8185,1.67318,12.78442,9.34586,7.00724,22.8307,7.18374,3.96946,24.86526,16.04422,0.22032,10.80644,7.07256,127
0.874454479065239,0.00813839987017202,0.00256410256410255,0.0741642323920805,0.165635897435897,0.58203576760792,0.44212,15.31514,7.22012,0.62278,14.53572,27.30038,0.79644,14.44558,19.32174,0.02376,5.4794,10.14332,2.33204,19.2638,26.2058,3.00048,11.8636,21.68786,392
0.884310185185185,0.0207659259259259,0.00185185185185186,0.0722222222222222,0.133048148148148,0.626225925925926,0.35412,24.3176,6.06128,0.6022,15.94648,18.30878,1.14346,16.48032,16.78578,0.5735,7.77392,11.70932,2.21962,19.04852,26.7111,3.92276,13.05792,14.98338,540
0.885116801948052,0.0142741071428572,0.00714285714285714,0.0865584415584416,0.262857142857143,0.60227012987013,0.4375,23.58676,6.6838,0.63288,14.82886,21.06554,0.5306,15.93494,16.29912,0.49706,10.78562,13.13142,2.48594,17.5804,26.5488,1.8241,11.14396,16.00278,277
0.888667816091954,0.0254167816091954,0.00459770114942528,0.0666666666666667,0.0736022988505747,0.610536781609195,0.30986,17.20502,6.57088,0.4135,13.04274,27.69962,0.33694,13.78918,20.63228,0.56388,9.57072,10.14826,1.98952,15.22016,26.27534,2.28312,12.98938,20.95958,435
0.887876467741936,0.0170764677419354,0.0016,0.0720903225806451,0.055,0.594496774193548,0.68808,18.36566,6.78632,0.753,15.3284,22.93358,0.62228,15.5858,18.93688,2.71306,4.96314,11.90292,3.3307,15.09286,30.71846,2.80182,11.89844,16.57864,624
0.893597357203751,0.0176675021312873,0.0115942028985507,0.0813725490196078,0.325605797101449,0.622527450980392,0.30946,23.09426,6.14278,0.46018,14.3235,19.24922,0.36516,17.432,18.62342,2.849,11.0804,11.78594,1.85834,16.50896,27.0708,1.43408,13.0856,14.3269,344
0.886923602693603,0.0173548484848485,0.00734006734006734,0.0733333333333334,0.119459932659933,0.591466666666667,0.57344,21.44472,5.77742,1.01632,14.8043,25.43248,0.2888,14.29474,16.36784,5.48524,10.76894,10.77828,4.34486,10.71554,32.54548,1.701,10.98554,12.67512,273
0.890616504854369,0.0186405825242718,0.00194174757281553,0.0757281553398058,0.105258252427184,0.647571844660194,0.46114,20.14792,7.71178,0.57092,15.02918,18.76448,0.92748,14.84288,21.54422,4.98994,4.93352,14.03166,2.27334,15.74956,30.0846,2.6816,9.98934,15.26648,515
0.8914492,0.017942,0.0032,0.0736,0.0712,0.6459,0.36124,22.27424,6.03486,1.0145,14.63258,19.84664,0.53574,14.83276,20.46748,3.7807,9.18332,11.4813,2.29252,14.68292,30.11128,1.909,12.06552,14.49344,625
0.8752825,0.0539575,0.04,0.12,0.4273,0.5921,0.17212,26.91142,5.54076,0.90754,16.35566,26.02664,1.12052,15.56808,7.3973,8.44212,17.70088,10.04428,2.7066,21.99844,11.5109,2.69834,13.65572,11.24272,100
0.888825123152709,0.0210720197044335,0.00714285714285714,0.0852216748768473,0.151057142857143,0.621278325123153,0,15.87168,9.06192,1.0079,13.63694,26.41414,1.04586,17.35378,15.60782,0,7.50884,13.26148,2.53172,19.53416,27.31758,0.47716,12.80048,16.56854,141
0.895906363636364,0.0223154545454545,0.00727272727272728,0.0763636363636364,0.156127272727273,0.6597,0.32512,24.63698,6.68046,0.63298,18.51588,18.35548,0.524,13.21172,17.11738,1.16426,15.6116,11.92396,2.58364,19.66612,24.94344,1.84014,9.5791,12.68774,275
0.8865125,0.0382991666666667,0.025,0.0916666666666666,0.3422,0.623033333333333,0.52098,23.86184,7.03786,1.03268,17.14268,16.89018,1.15042,17.1445,15.21884,5.18572,14.80154,9.13266,0.0863,27.53938,4.71018,2.72108,19.72124,16.10192,120
0.889514150943396,0.0206749056603774,0.00754716981132075,0.0981132075471698,0.0977528301886792,0.64438679245283,0.88786,22.86264,5.90716,0.7144,13.30826,16.80996,0.35142,19.10582,20.05254,11.82602,7.42498,14.48096,2.66304,6.99374,33.40336,1.2302,11.20458,10.7731,265
0.908669088319088,0.0115352421652421,0.00769230769230769,0.106552706552707,0.472207692307692,0.672447293447293,0.41372,13.76018,6.16376,0.7994,13.81572,27.8188,2.8211,16.69062,17.71668,2.98644,9.73652,8.80584,2.86158,14.28482,25.48846,1.44512,14.10002,20.29122,132
0.885111538461538,0.0148952991452991,0.00512820512820513,0.0786324786324786,0.0899717948717949,0.629667521367521,0.42676,24.29174,5.8972,0.55866,14.74034,17.37918,0.57242,15.99932,20.13438,4.97868,8.7845,12.93016,2.35456,13.88254,30.61706,2.18932,10.65256,13.61066,585
0.88438905982906,0.0173288400488401,0.0044200244200244,0.0839316239316239,0.0689799755799756,0.606468376068376,0.44518,21.54036,6.9813,0.76768,14.1104,17.76246,0.60634,18.18062,19.60568,2.0487,9.05828,12.79044,2.53562,16.06164,29.25726,1.28792,12.14588,14.81426,452
0.899868333333333,0.0239008620689655,0.0204597701149425,0.0887356321839081,0.378340229885057,0.679364367816092,0.22338,23.5495,6.48242,0.29164,16.09896,13.53548,1.58002,22.0991,16.13946,0,19.7427,9.79566,0.55776,23.42018,9.35784,1.14268,22.92758,13.05558,147
0.887012104930468,0.0143279977876106,0.00355562579013906,0.0781131479140329,0.0667443742098609,0.625686852085967,0.48584,15.16198,8.1476,0.71278,15.4219,21.51644,1.0977,15.31778,22.13804,1.62684,4.40412,12.07672,3.12324,16.78262,28.59206,3.07118,11.36386,18.95942,563
0.885370449077787,0.00865828655439722,0.00692328254477412,0.0714782143811815,0.266176717455226,0.634321785618818,0.46072,22.90032,6.51032,0.59662,15.06332,21.92974,0.38202,15.6447,16.51228,2.99518,10.03008,12.01412,1.9413,18.18504,28.31208,1.4346,11.10954,13.97804,434
0.883148333333333,0.0185833333333333,0.0133333333333333,0.08,0.196866666666667,0.6221,0.27788,22.2041,7.01126,0.74274,15.04896,24.17258,0.78932,16.07582,13.67736,2.67222,10.04422,12.37362,2.1751,18.19448,27.97426,1.97198,11.31626,13.2778,300
0.872911989247312,0.0339419892473118,0.0133333333333333,0.13247311827957,0.304666666666667,0.57542688172043,0.79186,17.46108,8.34298,0.40722,15.81408,23.7346,1.8231,13.77526,17.84984,0.58516,3.22356,14.13348,1.27134,23.7438,29.09532,3.42718,11.01202,13.50816,152
0.895051886115892,0.0190781138841079,0.00238095238095237,0.0836488812392427,0.135319047619048,0.645170166379805,0.35832,16.80714,6.10526,0.45404,16.05876,23.87828,1.09014,14.87038,20.3777,0,8.38094,8.02182,1.22184,20.39888,18.34652,5.52964,16.59758,21.50286,419
0.893142300724638,0.020894365942029,0.0253623188405797,0.0934782608695652,0.32873768115942,0.679521739130435,0.01588,17.6536,7.48378,0.55026,17.25224,25.3618,0.92476,13.89898,16.85868,1.83382,8.7447,12.0582,0.41166,25.81106,24.20158,2.45412,13.20996,11.27496,118
0.89089612322603,0.0103561232260297,0.00186915887850467,0.0723087573554863,0.0935308411214953,0.645391242644514,0.60972,18.5966,6.63206,0.89232,15.75588,22.24424,1.1869,14.26862,19.81366,1.2917,6.08228,11.30104,2.2888,17.20048,26.51484,4.06136,13.26604,17.99348,539
0.881115909090909,0.0409259090909091,0.0381818181818182,0.174545454545455,0.598018181818182,0.615354545454545,0.82988,17.75312,4.25462,0,13.90714,14.84836,1.338,24.98894,22.07994,6.09092,17.33034,6.06746,0,31.17054,0,0.97824,27.20366,11.15886,52
0.8903264,0.014448,0.0016,0.0752,0.0929,0.6407,0.57232,21.88158,5.90938,0.6505,14.9045,18.56966,1.0619,14.98422,21.46594,5.189,7.52356,11.42228,2.31984,13.03332,30.18562,2.86784,11.2468,16.21172,625
0.882466169319187,0.0207030923961096,0.00341880341880343,0.0737547892720306,0.0664811965811966,0.624545210727969,0.43178,26.40598,5.8384,0.87176,15.49144,15.151,0.96262,15.39266,19.4543,3.4401,7.74512,11.71018,2.65382,15.37594,26.16212,3.8568,11.91122,17.14472,583
0.883104545454545,0.0239609090909091,0.0136363636363636,0.0818181818181818,0.194063636363636,0.589781818181818,0.09446,18.65814,7.58718,0.61886,15.51552,34.14362,0.167,12.06278,11.15242,0,11.4703,12.31776,2.64188,21.87502,33.26634,0.51366,8.6655,9.2495,220
0.889282380952381,0.0305873809523809,0.03,0.11952380952381,0.4112,0.65327619047619,0.40332,23.45066,7.02298,0.50872,16.26602,14.18052,1.89044,16.36014,19.91724,4.51794,16.5637,15.32532,0.72536,26.15416,14.9147,0.47894,12.58168,8.73822,101
0.897915625,0.0186485416666667,0.00416666666666667,0.1,0.305333333333333,0.672933333333333,0.67124,20.62346,5.92942,0.45178,15.41868,18.19724,0.5714,16.73464,21.40214,1.06064,10.2861,12.36922,1.57788,20.34134,22.1509,1.34034,14.81322,16.06026,240
0.894304977051061,0.0220888324727481,0.00481927710843373,0.0791164658634538,0.180980722891566,0.633183534136546,0.326,18.64976,6.4872,0.4944,13.93412,22.3611,0.21628,16.50324,21.0279,0,12.37946,11.09448,2.07332,18.82366,21.26322,1.01432,13.0507,20.30084,418
0.817665454545455,0.0455018181818181,0.0581818181818182,0.0963636363636364,0.350118181818182,0.526736363636364,0.7264,48.08808,2.121,0,11.70008,6.9089,0.81828,20.12514,9.5121,5.51592,28.69872,11.37376,0,19.48588,7.35874,1.3438,17.24172,8.98142,54
0.879517233959311,0.0105423043818466,0.0056338028169014,0.0868544600938967,0.195666197183099,0.597245539906103,0.7176,29.23684,5.71088,0.85872,16.87558,14.169,0.26398,15.71126,16.45618,3.28728,9.62636,14.81768,2.64036,17.5927,28.10758,0.581,9.79252,13.55448,357
0.852523529411765,0.0427097794117647,0.05,0.124264705882353,0.3289,0.520870588235294,0.01436,11.60134,5.15092,0.23606,11.55966,26.80934,1.11542,18.29452,25.2184,2.79842,9.8065,1.111,1.34806,14.65136,2.7168,1.75746,29.5794,36.23096,82
0.884018056780109,0.016049188855581,0.00377358490566038,0.065949567977429,0.0642396226415094,0.633950432022571,0.36006,23.29686,5.2514,0.60428,14.60392,16.42656,0.99362,17.09538,21.36792,1.1419,11.21956,8.76634,2.7545,15.89838,21.9992,2.2092,17.19272,18.81818,531
0.879579376157243,0.0177729354792765,0.00168067226890756,0.0745192992451218,0.0657193277310924,0.598480700754878,0.58296,20.51246,6.8736,0.97644,13.97886,18.48872,0.47796,16.78216,21.32682,3.94994,7.25664,13.56912,3.75346,14.27584,30.29708,0.84108,10.35502,15.70182,591
0.889644782608696,0.0153291304347826,0.0034782608695652,0.071304347826087,0.0802217391304348,0.624795652173913,0.29688,22.8871,6.33228,0.6765,13.4475,19.92988,0.24976,16.6616,19.51852,0.1434,10.47378,11.52084,3.91334,17.21082,26.34938,0.86,13.19122,16.33722,575
0.890687692307692,0.0187138461538462,0.00615384615384613,0.0738461538461538,0.157246153846154,0.594176923076923,0.97998,29.93652,4.51136,0.95356,13.7995,14.8057,0.34804,18.34332,16.32204,6.03934,16.06968,11.26466,2.99466,9.04664,28.73432,0.81272,12.9852,12.05278,325
0.886725919305414,0.0218009193054137,0.00454545454545454,0.0838355464759959,0.101254545454545,0.656664453524004,0.79112,22.3379,6.8008,0.97734,16.1729,14.77778,0.5714,16.88108,20.68962,3.03048,7.68198,12.09324,4.27092,14.72136,29.1036,1.25536,11.62598,16.21704,442
0.8804938057041,0.0291883511586453,0.0119429590017825,0.10873440285205,0.233657040998217,0.63076559714795,0.55862,25.53658,7.19652,0.66646,20.98518,18.9516,0.66296,11.71182,13.73026,0.07292,13.86446,9.48028,2.10022,26.91578,25.99778,3.07106,9.84692,8.65062,166
0.886267653540993,0.0166999426976197,0.0072289156626506,0.0796650014692918,0.105371084337349,0.645434998530708,0.84472,23.77624,5.10566,0.89066,13.15142,20.78532,0.41244,16.67442,18.35912,9.58374,9.64092,11.95598,3.63028,7.2665,32.94936,2.45022,9.97456,12.54838,414
0.879991014799154,0.0230003171247357,0.0138477801268499,0.0972515856236787,0.18045221987315,0.586148414376321,0.70128,32.47968,5.82586,0.46438,15.08566,16.78532,0.36776,13.90942,14.38066,10.62212,13.39818,14.77718,1.62554,9.6546,31.59606,0.7958,8.46722,9.0633,216
0.881240384615385,0.0295984615384615,0.00769230769230769,0.1,0.359307692307692,0.5959,0.33562,18.73138,5.43788,0.49706,12.12528,28.93122,0.2274,15.8373,17.87686,3.47284,8.07912,10.59144,1.82884,11.99726,29.89218,1.53364,13.84786,18.75682,260
0.886975822368421,0.00996019736842102,0.00416666666666665,0.0730482456140351,0.0937333333333334,0.624651754385965,0.53426,19.432,6.39392,0.72964,13.87116,23.7991,0.4799,15.60606,19.15392,4.32662,9.42076,10.98804,2.8458,11.73896,29.31466,2.3125,11.5854,17.46726,479
0.885981534361317,0.0208145440700552,0.00194174757281553,0.0898343803540834,0.0729582524271844,0.628704835332191,0.69346,22.77784,6.2779,1.00644,15.17096,16.45686,1.609,16.36812,19.63942,3.04334,6.52076,11.47004,4.04538,14.92702,26.96948,3.54564,13.33378,16.1446,511
0.89378778280543,0.0336931674208145,0.0153846153846154,0.0773001508295626,0.123715384615385,0.671953695324284,0.3202,17.05182,6.21586,0.76698,15.70554,25.65654,0.24292,17.1362,16.904,2.25572,13.4022,9.58052,2.97678,18.52406,25.51216,0.61698,15.33596,11.79562,258
0.875283820807108,0.0180852202887819,0.0027027027027027,0.0901517956312477,0.101097297297297,0.576348204368752,0.43278,26.99474,5.41484,0.7407,13.82892,16.41228,0.60486,18.7801,16.79072,2.48392,12.65474,11.6879,3.48728,14.32108,27.62332,0.76348,13.18122,13.79712,366
0.884724519510775,0.0173774606872452,0.00788196466705495,0.0730343622597554,0.088718035332945,0.634465637740245,0.48456,21.76076,6.1221,1.0033,12.53824,20.25634,0.32138,16.24246,21.27092,4.84958,7.76158,12.91604,4.6747,10.50144,32.67606,0.80842,11.15198,14.66024,506
0.889814495645864,0.02397456095791,0.00377358490566038,0.0835268505079826,0.21002641509434,0.593973149492017,0.73466,22.37094,7.47588,0.82218,14.59006,26.6677,0.51974,14.65876,12.16004,9.68616,6.78956,14.32204,2.16054,12.65568,33.65642,1.45934,9.35288,9.9174,264
0.881012431028887,0.0178534436871146,0.00253164556962024,0.0761441090555015,0.0754683544303798,0.605755890944499,0.625,25.31396,5.9215,0.96702,13.76924,13.47574,0.50372,18.41042,21.01338,8.56882,7.98974,13.43544,4.12782,9.47156,30.60646,1.50746,11.02048,13.2722,394
0.898793881381381,0.016469451951952,0.00555555555555556,0.0878378378378378,0.189344444444444,0.653162162162162,0.57034,21.17368,5.80672,0.99564,12.40976,16.08534,1.08978,18.44534,23.42338,7.9122,9.5398,13.899,2.89434,11.36006,30.94846,0.20376,10.7425,12.49982,182
0.885151016746412,0.00821486158578262,0.00526315789473684,0.0862269309637731,0.177636842105263,0.627573069036227,0.39038,19.92824,6.87392,0.37782,14.15088,22.71462,0.9719,15.97592,18.61634,0.16822,9.21616,11.38176,1.29718,20.0544,24.7752,2.54108,12.47382,18.09218,383
0.880966125753999,0.0181848354314188,0.0032258064516129,0.0711775504851823,0.0668741935483871,0.588322449514818,0.57556,18.9994,6.9751,0.89154,12.90312,25.25418,0.58756,15.48418,18.32938,1.29068,6.71506,10.7506,4.24856,13.32868,30.11552,2.26952,13.39224,17.88918,618
0.889053132992327,0.0242400895140665,0.00579710144927537,0.0813299232736573,0.0947028985507246,0.608471526001705,0.73206,18.53124,6.66174,0.729,12.69708,20.54684,0.51918,16.1289,23.45396,7.47294,4.46998,12.7852,2.07238,11.66844,30.24906,2.61162,10.3666,18.30374,344
0.87716835106383,0.015322109929078,0.00416666666666667,0.0924645390070922,0.128033333333333,0.594735460992908,0.69222,25.64612,6.7216,0.93756,16.54098,21.35002,0.91988,14.35586,12.8358,8.49472,8.06442,14.17504,2.35072,13.9514,34.1165,2.60292,9.01902,7.22526,238
0.875764,0.022858,0.00800000000000001,0.1,0.1278,0.587,0.33466,20.8758,7.52032,0.41116,13.73782,22.54402,0.3982,14.5595,19.61848,3.72396,6.90086,13.17118,1.27514,15.43042,31.70456,1.53754,9.07258,17.1837,250
0.885429192886457,0.0168880164158686,0.00235294117647058,0.0746648426812585,0.117647058823529,0.628435157318741,0.81218,18.08822,7.54286,0.48062,17.56978,19.39738,1.02748,14.85786,20.22358,7.3827,5.14078,12.50068,1.43736,14.87674,31.66924,2.84862,10.4873,13.65656,429
0.884578977272727,0.0159455681818181,0.00227272727272727,0.0863636363636364,0.242327272727273,0.614336363636364,0.32244,25.24914,7.20246,0.9362,16.54246,16.51356,0.48902,15.27548,17.46922,1.47248,7.8999,13.93608,2.93374,20.12634,29.72256,1.49724,8.63268,13.77898,440
0.877369369165914,0.0168395408009636,0.00246913580246915,0.0907557964468534,0.101630864197531,0.620144203553147,0.96136,24.0246,7.38702,0.6621,14.803,14.78628,0.88426,17.2626,19.22876,8.21588,5.5399,15.6567,2.2469,14.55072,31.63914,1.6501,9.4595,11.04118,408
0.876404408602151,0.0448740860215054,0.0193548387096774,0.0905376344086021,0.227745161290323,0.605662365591398,0.13566,24.8784,6.90186,1.5566,14.2096,23.91756,0.80992,15.34138,12.24906,0.87856,16.86306,11.37792,1.71092,18.88578,28.40186,0.51926,10.31056,11.05204,154
0.885451573464912,0.0140915734649123,0.00416666666666665,0.0792982456140351,0.124533333333333,0.610401754385965,0.35858,21.50484,7.02256,0.3798,15.33122,18.60588,0.7928,14.97336,21.03096,0.00094,9.83512,11.98628,1.12532,19.65926,20.90708,2.75148,12.72992,21.00464,479
0.892831394230769,0.0240809134615385,0.003125,0.0896634615384615,0.084575,0.640736538461539,0.79082,22.57184,7.4831,0.65056,15.6172,17.16816,0.49734,16.45524,18.76578,6.1723,8.07942,14.5018,2.6309,14.02152,32.11664,0.96012,10.26436,11.2529,324
0.893595454545455,0.0415990909090909,0.0545454545454545,0.0927272727272727,0.360654545454545,0.614972727272727,0.06064,14.4559,3.60642,0,19.06264,28.47732,0.57034,13.56252,20.20424,2.4742,8.27538,0.69208,0,42.89272,2.01722,4.82734,21.05444,17.76666,53
0.884288448748044,0.0221349980438185,0.00555555555555556,0.0838028169014085,0.200144444444445,0.600597183098592,0.59506,23.6058,6.77986,0.83108,15.76618,18.781,0.52144,15.66402,17.45558,3.00906,10.29962,13.02582,3.63202,16.49242,29.70886,0.5503,8.99364,14.2883,358
0.882586988304094,0.0461474561403509,0.0327485380116959,0.119883040935673,0.312651461988304,0.623716959064327,0.01198,25.62936,5.16324,0.36992,11.9165,22.17426,2.47928,18.51516,13.74038,0,15.83404,12.99986,2.37854,21.2906,24.06092,0.51306,14.72144,8.20156,91
0.884834347826087,0.0146308695652174,0.0034782608695652,0.0730434782608696,0.123521739130435,0.62855652173913,0.35838,22.1444,6.86104,1.08016,16.30822,21.5696,0.72678,14.37342,16.57798,0.00684,8.87812,10.76038,4.06008,18.97936,25.83014,2.8332,13.3859,15.266,575
0.872394079939668,0.0265960407239819,0.0117647058823529,0.0780542986425339,0.347635294117647,0.602699547511312,0.39352,22.53972,6.96424,0.74482,15.70374,20.44574,0.36848,14.9833,17.85636,4.28876,10.6005,12.32998,0.80032,15.54244,27.06606,1.516,9.79334,18.0626,257
0.885938906372935,0.0184863257277734,0.0032258064516129,0.0711906635195384,0.0907741935483871,0.626209336480462,0.38292,21.14094,5.99472,0.9491,14.32602,19.22024,0.52452,16.59212,20.86944,0.85162,10.28354,10.57832,3.37912,15.35982,26.63362,1.68126,12.76042,18.47224,618
0.87573676517067,0.0180859134007585,0.00357142857142856,0.0730720606826802,0.0866285714285715,0.58052793931732,0.4836,24.24506,5.95908,0.72934,14.48438,19.70716,0.4082,15.48188,18.50128,3.45834,9.5832,12.53562,3.79462,12.30442,30.55862,1.88388,11.28162,14.59966,561
0.886043254132231,0.0183781301652893,0.00166666666666666,0.0797520661157024,0.0897333333333334,0.619147933884298,0.54042,21.29092,7.3502,0.86436,15.11254,22.62538,0.69096,14.57112,16.95406,3.95814,7.68752,13.91934,2.48822,16.69424,31.40996,1.55284,9.52534,12.76438,602
0.896110009398496,0.0218547023809524,0.00708020050125315,0.0884085213032581,0.302519799498747,0.630282706766917,0.19518,22.37486,7.24622,1.16406,17.38498,16.80672,0.36616,16.40836,18.05346,0.03916,11.91768,11.20824,4.51204,18.72468,25.96196,0.95908,12.3064,14.37086,283
0.886142401960784,0.0171899509803922,0,0.090920716112532,0.2627,0.60098073316283,0.56094,21.614,7.02968,1.0201,16.2154,24.22778,0.87376,13.43432,15.02398,4.171,7.18382,13.15544,3.05398,16.36044,33.46374,1.90388,10.8851,9.82258,341
0.897096118951613,0.0154280342741935,0.0129032258064516,0.0883064516129033,0.205596774193548,0.654693548387097,0.94082,24.79728,7.45008,1.60978,17.54122,10.73064,0.64194,19.22544,17.06276,6.32388,12.7644,12.1048,4.88796,12.9447,26.25768,1.33836,11.7876,11.5906,158
0.88518467806841,0.0171894668008048,0.0056338028169014,0.0875653923541247,0.262966197183099,0.602634607645875,0.42986,27.31406,6.98178,0.5007,16.35924,17.75212,0.20778,13.73222,16.7222,3.28444,10.61856,13.65006,3.01088,17.3535,31.1777,1.17974,7.83988,11.8852,353
0.90097192513369,0.0174436898395722,0.0119429590017825,0.118003565062389,0.289557040998217,0.684796434937611,0.87706,16.71482,7.41626,0.67118,17.67908,23.3572,0.74064,14.17326,18.37054,8.13016,7.53098,12.1015,1.76492,12.72522,31.62792,2.23616,12.11928,11.76386,169
0.887355519308764,0.0125355193087639,0.00564274378416505,0.0712396402750838,0.0604572562158349,0.629060359724916,0.60124,17.25828,6.94004,0.75874,14.41962,22.55556,0.68286,15.28534,21.4983,4.65646,8.3738,11.61528,2.5466,13.72998,27.59502,2.36566,12.04232,17.07484,533
0.889501851851852,0.0214685185185185,0.00740740740740742,0.103703703703704,0.386892592592593,0.641096296296296,0.69906,24.22296,5.85554,0.6516,15.23,17.06464,0.56518,19.24238,16.46862,0.97668,13.74078,6.98532,3.67006,18.16002,22.44674,2.37712,17.18772,14.45558,135
