"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_6.contribution","bio_10.contribution","bio_13.contribution","bio_14.contribution","bio_18.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_6.permutation.importance","bio_10.permutation.importance","bio_13.permutation.importance","bio_14.permutation.importance","bio_18.permutation.importance","type","filter"
0.853016666666667,0.104336666666667,0.12,0.153333333333333,0.2649,0.489166666666667,76.89768,0,5.8849,0.47442,0.20944,4.03682,12.4967,55.06076,0,0.19924,1.85656,2.81504,3.3024,36.76596,"15","bio2_18"
0.859123333333333,0.04955,0.04,0.193333333333333,0.3181,0.447666666666667,75.49228,0,7.51314,0.40318,0.2203,3.77596,12.59512,58.40258,0,0.0146,4.72118,0.62304,1.33608,34.90254,"15","bio2_18"
0.868926666666667,0.0570266666666666,0.04,0.113333333333333,0.3178,0.526966666666667,76.4687,0,6.44418,0.4072,0.23036,3.65628,12.79332,61.84584,0,0.22394,2.44836,2.72104,2.41062,30.3502,"15","bio2_18"
0.859616666666667,0.0619166666666667,0.04,0.113333333333333,0.3239,0.532066666666667,76.36868,0,6.3622,0.40726,0.29082,3.9637,12.60736,57.15,0,0.97806,1.22626,4.64218,2.57806,33.42544,"15","bio2_18"
0.861886666666667,0.04626,0.0333333333333333,0.106666666666667,0.333766666666667,0.540233333333333,75.32752,0,7.74922,0.35322,0.24818,3.55826,12.76362,54.13552,0,1.3318,2.67288,4.47658,2.47134,34.91192,"15","bio2_18"
0.867676666666667,0.0530433333333334,0.0333333333333333,0.106666666666667,0.344266666666667,0.529733333333333,76.7549,0,6.60736,0.41604,0.16868,3.76024,12.29282,68.27834,0,2.99228,1.20076,1.1273,1.5943,24.80702,"15","bio2_18"
0.864451666666667,0.0445283333333333,0.04,0.186666666666667,0.3216,0.461233333333333,76.47698,0,6.73862,0.42666,0.29034,3.591,12.47638,50.60748,0,0.91078,3.53304,5.45346,1.56982,37.92538,"15","bio2_18"
0.863141666666667,0.0705583333333333,0.0333333333333333,0.1,0.322466666666667,0.5425,76.27574,0,6.48818,0.4104,0.30476,3.76266,12.7583,60.91992,0,0.938,0.72222,6.93078,1.96044,28.52862,"15","bio2_18"
0.867753333333333,0.0744066666666666,0.0333333333333333,0.186666666666667,0.325966666666667,0.456233333333333,76.29584,0,6.96856,0.39504,0.17646,3.39738,12.76672,63.68614,0,1.7819,1.88338,0.57026,0.86458,31.21374,"15","bio2_18"
0.868656666666667,0.0573233333333333,0.0333333333333333,0.173333333333333,0.311466666666667,0.473066666666667,75.42994,0,7.58492,0.38912,0.16128,3.80012,12.63462,54.69852,0,2.88432,1.4323,1.04228,0.71902,39.22356,"15","bio2_18"
0.87001,0.0720433333333333,0.0333333333333333,0.113333333333333,0.323766666666667,0.518166666666667,76.59908,0,6.56918,0.4101,0.31148,3.71942,12.3907,60.46622,0,0.13022,1.2355,4.53634,1.01768,32.61406,"15","bio2_18"
0.866833333333333,0.0790733333333333,0.04,0.12,0.3128,0.5224,74.76414,0,8.47212,0.34438,0.17602,3.39276,12.85066,60.98204,0,2.55676,1.94312,2.35174,3.2785,28.88784,"15","bio2_18"
0.864175,0.089385,0.0333333333333333,0.14,0.312866666666667,0.4967,74.9623,0,7.46348,0.41698,0.22508,3.15926,13.77288,53.69354,0,0.85138,3.58436,3.4254,1.04182,37.4035,"15","bio2_18"
0.87118,0.07016,0.0333333333333333,0.106666666666667,0.322666666666667,0.533433333333333,76.2129,0,7.05278,0.38822,0.25022,3.47186,12.62404,51.36588,0,0.558,2.21866,3.30888,2.08828,40.46034,"15","bio2_18"
0.855083333333333,0.107283333333333,0.04,0.193333333333333,0.3272,0.456366666666667,74.81464,0,7.63446,0.4036,0.26508,3.49222,13.39002,64.70156,0,0,0,3.68836,1.29466,30.31542,"15","bio2_18"
0.87003,0.0847233333333333,0.0666666666666667,0.14,0.309933333333333,0.5153,76.53856,0,6.35694,0.42208,0.2575,3.78164,12.64332,57.0109,0,0,5.71436,2.93542,1.89066,32.44866,"15","bio2_18"
0.865723333333333,0.0636633333333333,0.04,0.146666666666667,0.3111,0.504133333333333,76.51426,0,6.37318,0.43306,0.2625,3.41788,12.9991,56.97172,0,1.23624,6.10704,3.3119,2.18374,30.18942,"15","bio2_18"
0.86923,0.0614766666666666,0.08,0.146666666666667,0.3004,0.506733333333333,77.2578,0,6.09352,0.40732,0.21094,3.86276,12.16768,54.30094,0,0.11848,2.42732,2.66388,1.43838,39.05102,"15","bio2_18"
0.856373333333333,0.0771866666666667,0.04,0.153333333333333,0.3146,0.495866666666667,75.78624,0,7.03056,0.38444,0.2043,3.73294,12.86156,64.75182,0,0.46666,1.86426,2.36806,0.29004,30.25916,"15","bio2_18"
0.86708,0.0535866666666667,0.04,0.18,0.3243,0.4731,74.32356,0,8.70238,0.33856,0.17706,3.47626,12.98218,56.2213,0,1.92792,2.80512,0.21698,2.65342,36.17528,"15","bio2_18"
0.863546666666667,0.07192,0.04,0.106666666666667,0.3166,0.528133333333333,77.20056,0,5.72172,0.46692,0.31668,3.79704,12.49708,63.17168,0,0.09898,0.54078,3.1745,1.24918,31.7649,"15","bio2_18"
0.862875,0.074275,0.04,0.12,0.3257,0.5225,75.88628,0,6.8322,0.43172,0.28224,3.45906,13.10848,58.68646,0,0.23586,3.42126,2.20056,3.06704,32.3888,"15","bio2_18"
0.870983333333333,0.0305233333333333,0.0333333333333333,0.153333333333333,0.328866666666667,0.494266666666667,75.9683,0,7.153,0.42012,0.15838,3.95592,12.34432,59.16944,0,0.61456,6.62362,3.16464,1.53594,28.89176,"15","bio2_18"
0.860031666666667,0.0585716666666667,0.04,0.113333333333333,0.3198,0.523666666666667,75.78406,0,7.45336,0.41232,0.21426,3.58984,12.54612,57.28118,0,0,3.08936,1.335,1.04522,37.24926,"15","bio2_18"
0.863703333333333,0.0443566666666667,0.0333333333333333,0.106666666666667,0.324666666666667,0.530033333333333,77.28254,0,5.7055,0.43026,0.2785,4.02644,12.27676,54.91516,0,0,1.53372,3.82718,1.4767,38.24722,"15","bio2_18"
0.868653333333333,0.0551066666666667,0.04,0.186666666666667,0.3258,0.455433333333333,75.851,0,7.438,0.39682,0.26324,3.3501,12.70088,54.51676,0,5.72364,4.7684,0.26546,1.506,33.21974,"15","bio2_18"
0.862073333333333,0.0708333333333333,0.08,0.12,0.3004,0.5169,75.19712,0,8.2052,0.39988,0.30976,3.32896,12.55904,62.16252,0,1.05062,1.61256,3.15182,1.65364,30.36882,"15","bio2_18"
0.872473333333333,0.0834,0.04,0.153333333333333,0.3174,0.488666666666667,76.01098,0,7.26198,0.43726,0.20494,3.36014,12.7247,55.14082,0,0.33584,4.23852,1.84504,1.52138,36.91844,"15","bio2_18"
0.864183333333333,0.0376233333333333,0.04,0.146666666666667,0.3134,0.490533333333333,76.39316,0,7.03154,0.41534,0.17298,3.5135,12.47348,67.44796,0,0,2.36306,1.35178,1.9983,26.83886,"15","bio2_18"
0.870826666666667,0.0620133333333333,0.0333333333333333,0.106666666666667,0.328266666666667,0.531633333333333,75.8934,0,7.05698,0.39926,0.2414,3.91654,12.49244,63.48244,0,0.5943,0.25374,4.80682,2.39224,28.47046,"15","bio2_18"
0.866226666666667,0.0436133333333334,0.04,0.113333333333333,0.3143,0.517266666666667,76.12634,0,7.33882,0.39712,0.16398,3.51816,12.45556,56.00524,0,0.24124,4.53528,2.28604,2.8247,34.10752,"15","bio2_18"
0.871326666666667,0.0712133333333333,0.04,0.14,0.3019,0.5079,76.52544,0,6.5802,0.47572,0.30946,3.56942,12.53974,62.07956,0,0.39674,1.03912,3.01556,0.34728,33.12178,"15","bio2_18"
0.847866666666667,0.0955733333333333,0.04,0.253333333333333,0.3093,0.411866666666667,76.09638,0,6.89876,0.40536,0.27972,3.9404,12.3794,65.6618,0,0,3.00856,1.40048,1.41704,28.51212,"15","bio2_18"
0.85452,0.09562,0.12,0.12,0.2778,0.5274,76.04484,0,6.49624,0.47448,0.32738,3.52902,13.12802,49.4236,0,0.33102,7.35084,5.93344,0.93606,36.02504,"15","bio2_18"
0.858853333333333,0.09106,0.0666666666666667,0.14,0.312433333333333,0.5167,75.29472,0,7.40492,0.35916,0.14348,3.17636,13.62138,58.32972,0,1.37148,3.69028,2.72508,2.61678,31.26672,"15","bio2_18"
0.86337,0.0659966666666667,0.0333333333333333,0.18,0.327066666666667,0.4695,75.89926,0,6.9502,0.38646,0.24498,3.86998,12.64912,59.41776,0,0.22034,3.44578,3.05448,0.15814,33.70352,"15","bio2_18"
0.860363333333333,0.104203333333333,0.04,0.186666666666667,0.3256,0.476933333333333,75.78998,0,7.23186,0.40736,0.28806,3.92932,12.35344,58.34024,0,0.02786,4.55814,6.12506,1.41128,29.53744,"15","bio2_18"
0.86626,0.09254,0.04,0.146666666666667,0.3184,0.508833333333333,76.15358,0,6.92326,0.3893,0.24882,3.88162,12.40344,58.69042,0,2.33524,2.7349,3.64152,1.5195,31.0784,"15","bio2_18"
0.867696666666667,0.0768433333333334,0.0333333333333333,0.14,0.330466666666667,0.5085,76.4593,0,6.41792,0.3627,0.23722,3.68514,12.8377,56.98452,0,1.71014,1.27238,3.05598,1.49972,35.47724,"15","bio2_18"
0.866403333333333,0.0693633333333333,0.04,0.146666666666667,0.3242,0.480733333333333,76.1137,0,7.56088,0.35548,0.11092,3.52556,12.33344,57.71596,0,0.94492,4.99682,2.5446,1.9399,31.85784,"15","bio2_18"
0.87068,0.06484,0.0333333333333333,0.173333333333333,0.323266666666667,0.479766666666667,75.13984,0.0394,8.15112,0.30492,0.28642,3.42348,12.65478,52.76242,0,1.78596,2.4816,2.61048,3.07176,37.28782,"15","bio2_18"
0.857588333333333,0.055165,0.04,0.16,0.3278,0.4827,76.57754,0,6.37308,0.4159,0.33008,3.79026,12.51312,54.52262,0,0.59766,2.43412,3.90046,1.04972,37.4954,"15","bio2_18"
0.858883333333333,0.06781,0.0333333333333333,0.106666666666667,0.327566666666667,0.528933333333333,76.68154,0,6.41412,0.43524,0.38492,3.46144,12.62272,55.57138,0,0.13636,1.29844,8.21226,1.6988,33.08278,"15","bio2_18"
0.866786666666667,0.0539866666666666,0.04,0.12,0.3222,0.514,76.99114,0,6.26604,0.41888,0.19182,3.83384,12.29832,54.83278,0,0.1725,4.37146,2.08972,1.11016,37.42342,"15","bio2_18"
0.869153333333333,0.03292,0.04,0.14,0.3302,0.4976,75.7912,0,7.20058,0.44974,0.24356,3.73034,12.5846,53.94758,0,0,3.34454,3.05018,2.81716,36.84056,"15","bio2_18"
0.861506666666667,0.10754,0.133333333333333,0.173333333333333,0.258866666666667,0.490066666666667,75.22684,0,7.84752,0.39508,0.19704,3.42424,12.90926,55.80094,0,0.2634,5.0699,1.44536,2.16304,35.25738,"15","bio2_18"
0.861173333333333,0.0657933333333334,0.0333333333333333,0.153333333333333,0.325766666666667,0.493966666666667,76.09398,0,7.2518,0.34728,0.16342,3.30326,12.84028,59.59096,0,0.83102,0.31826,0.74996,1.70212,36.80768,"15","bio2_18"
0.869333333333333,0.0430666666666667,0.04,0.12,0.3169,0.487966666666667,76.53156,0,6.87212,0.41826,0.20424,3.26508,12.70874,65.21534,0,0,2.3152,3.11362,0.07884,29.27702,"15","bio2_18"
0.871468333333333,0.0545516666666667,0.0333333333333333,0.14,0.328066666666667,0.5077,75.88922,0,7.30446,0.41016,0.24502,3.53842,12.61266,58.7224,0,0.4546,0.63008,3.63098,1.18488,35.37708,"15","bio2_18"
0.867306666666667,0.03506,0.04,0.113333333333333,0.3064,0.520066666666667,76.82072,0,6.45586,0.41176,0.29078,3.57238,12.4485,53.4532,0,1.5831,6.19266,2.18742,0.50588,36.0777,"15","bio2_18"
0.87188,0.05934,0.0333333333333333,0.14,0.326166666666667,0.5098,76.31406,0,6.38758,0.38344,0.19272,3.86982,12.8524,59.07038,0,0.66124,2.87726,1.79446,2.70438,32.89228,"15","bio2_18"
0.866766666666667,0.0494466666666667,0.04,0.12,0.3142,0.5232,74.97284,0,8.35578,0.35672,0.20678,3.2022,12.90572,60.89878,0,1.89564,3.5186,2.76244,1.73768,29.18686,"15","bio2_18"
0.874176666666667,0.0307233333333333,0.04,0.113333333333333,0.3166,0.519666666666667,76.50816,0,6.91102,0.38758,0.21042,3.3177,12.6651,61.77256,0,1.40056,3.41762,2.36012,2.16598,28.8831,"15","bio2_18"
0.85864,0.06692,0.04,0.113333333333333,0.3378,0.524566666666667,75.56928,0,7.45372,0.3566,0.28348,3.1244,13.21252,55.97216,0,0.4487,1.0842,5.61214,3.7491,33.13368,"15","bio2_18"
0.86681,0.06907,0.04,0.146666666666667,0.3258,0.492733333333333,75.9997,0,7.35382,0.4235,0.2435,3.51026,12.4692,63.95418,0,0.3716,2.1584,2.95286,1.26112,29.30184,"15","bio2_18"
0.85961,0.0714566666666666,0.0333333333333333,0.226666666666667,0.338166666666667,0.419833333333333,75.71064,0,6.92902,0.3821,0.2409,4.0113,12.72606,58.76936,0,0.63024,1.59974,1.7192,0.79194,36.48952,"15","bio2_18"
0.86775,0.06967,0.04,0.173333333333333,0.332,0.489666666666667,76.36514,0,6.7595,0.3926,0.20614,3.67728,12.59932,60.66074,0,0,1.91966,4.32056,2.39138,30.70762,"15","bio2_18"
0.851513333333333,0.0712533333333333,0.0333333333333333,0.146666666666667,0.325266666666667,0.493233333333333,75.4524,0,7.14402,0.36736,0.21384,3.57868,13.24372,53.6371,0,0.45656,6.51086,1.48328,0.86124,37.05098,"15","bio2_18"
0.873333333333333,0.0572933333333333,0.04,0.16,0.3129,0.4887,76.66914,0,6.6382,0.38294,0.22746,3.58222,12.50004,58.86368,0,0.0485,2.057,4.97446,0.897,33.15936,"15","bio2_18"
0.85577,0.07647,0.04,0.153333333333333,0.3302,0.492766666666667,76.18038,0,6.71048,0.42286,0.28188,3.524,12.88044,54.7011,0,2.89976,1.02468,3.21194,1.08166,37.08084,"15","bio2_18"
0.865836666666667,0.0722233333333333,0.0333333333333333,0.106666666666667,0.320666666666667,0.534033333333333,76.36868,0,6.82898,0.34866,0.20132,3.76164,12.49074,56.8968,0,0.552,0.8564,1.49392,0.8597,39.34118,"15","bio2_18"
0.85625,0.06577,0.04,0.146666666666667,0.3257,0.481833333333333,75.83204,0,6.96542,0.39556,0.33382,3.3714,13.10176,54.24026,0,0.42638,3.78746,4.64196,2.27126,34.63266,"15","bio2_18"
0.853026666666667,0.0973066666666667,0.04,0.193333333333333,0.3211,0.454066666666667,75.84546,0,7.28286,0.3783,0.23722,3.44134,12.81476,60.63988,0,0.83808,1.21002,1.56484,1.31656,34.43064,"15","bio2_18"
0.865823333333333,0.0571766666666667,0.04,0.146666666666667,0.3213,0.503433333333333,75.8037,0,7.26696,0.41354,0.35106,3.17796,12.98682,51.6039,0,0.02314,4.65928,3.49196,1.78554,38.4362,"15","bio2_18"
0.854586666666667,0.0885733333333333,0.0333333333333333,0.193333333333333,0.318666666666667,0.469766666666667,75.95462,0,7.0702,0.36946,0.20382,3.35386,13.04804,57.12022,0,0.93352,1.204,5.448,1.28122,34.01304,"15","bio2_18"
0.86157,0.08097,0.08,0.12,0.3047,0.5168,75.37982,0,7.81028,0.45258,0.26072,3.52054,12.57602,57.14556,0,1.7378,6.7147,1.59142,0.75912,32.05138,"15","bio2_18"
0.85962,0.10774,0.1,0.173333333333333,0.2829,0.491566666666667,75.47588,0,7.78564,0.4044,0.19776,3.40732,12.729,57.71118,0,2.4445,4.26018,2.40642,2.5051,30.6726,"15","bio2_18"
0.860086666666667,0.0809266666666667,0.04,0.153333333333333,0.3316,0.497566666666667,75.89736,0,6.80464,0.41614,0.2146,3.85002,12.8173,59.6191,0,0,0.84784,5.1017,3.1526,31.27878,"15","bio2_18"
0.85585,0.0641833333333333,0.08,0.12,0.3072,0.5212,75.97444,0,7.13544,0.3678,0.20426,3.55702,12.76102,61.82336,0,0,2.862,4.6571,2.497,28.16058,"15","bio2_18"
0.869263333333333,0.0936233333333333,0.08,0.16,0.304,0.4825,76.83906,0,6.4818,0.3907,0.20898,3.53734,12.54214,63.13212,0,0.15616,2.818,4.37854,1.64016,27.87502,"15","bio2_18"
0.863126666666667,0.0460333333333333,0.0333333333333333,0.153333333333333,0.333866666666667,0.479166666666667,75.47996,0,7.90454,0.41356,0.28506,3.47082,12.44602,57.72122,0,0.91338,1.08232,2.41804,1.9007,35.96438,"15","bio2_18"
0.86512,0.0676666666666667,0.04,0.12,0.3221,0.5247,76.5639,0,6.258,0.47912,0.19636,3.60992,12.8927,69.57534,0,0.02206,1.53066,2.18932,0.8974,25.78524,"15","bio2_18"
0.861726666666667,0.07564,0.04,0.113333333333333,0.3317,0.522266666666667,76.25944,0,6.83944,0.37192,0.2173,3.55426,12.75766,55.4815,0,2.20848,5.0503,0.36724,2.95828,33.93414,"15","bio2_18"
0.871001666666667,0.0434483333333334,0.0333333333333333,0.106666666666667,0.324266666666667,0.527933333333333,76.80942,0,6.57028,0.36188,0.23144,3.46236,12.56464,58.15748,0,0,2.29048,1.20612,1.89842,36.44748,"15","bio2_18"
0.84188,0.04458,0.04,0.09,0.3036,0.4833,68.80924,0,11.3508,0.36118,0.28394,3.09994,16.09488,53.88182,0,5.69298,1.08176,2.46214,1.21402,35.66726,"10","bio2_18"
0.82448,0.10695,0.05,0.15,0.2959,0.4272,67.65292,0,12.18534,0.32054,0.2827,2.32668,17.2318,50.97006,0,1.30016,1.18454,1.67306,1.8991,42.97312,"10","bio2_18"
0.84727,0.0752,0.04,0.08,0.3209,0.4754,69.20918,0,10.8979,0.33428,0.27338,2.80924,16.47596,50.72618,0,2.0749,3.1036,4.7587,1.7083,37.62832,"10","bio2_18"
0.841715,0.061365,0.04,0.13,0.3169,0.443,67.665,0,12.72926,0.36878,0.26132,2.60046,16.37518,54.44118,0,3.78996,1.32564,2.78064,0.74256,36.92006,"10","bio2_18"
0.84562,0.07924,0.04,0.09,0.3164,0.4667,68.5915,0,11.7685,0.30362,0.33614,2.17854,16.82172,53.3064,0,2.16802,1.50456,3.10852,0.21392,39.69858,"10","bio2_18"
0.8410275,0.0800025,0.05,0.14,0.3039,0.4321,69.05854,0,11.16232,0.37562,0.3086,2.69876,16.39622,44.59774,0,1.29926,7.4933,3.06294,0.8547,42.69206,"10","bio2_18"
0.8313475,0.0329725,0.05,0.14,0.3118,0.415,66.72844,0,13.00582,0.34304,0.36532,2.49392,17.0635,46.91568,0,10.5748,1.42052,7.3597,4.2146,29.51476,"10","bio2_18"
0.8444125,0.0661375,0.05,0.15,0.3009,0.4022,69.74222,0,10.79914,0.40682,0.33994,2.62884,16.08302,55.65394,0,5.3768,1.14594,3.94318,0.43664,33.44354,"10","bio2_18"
0.84736,0.08334,0.04,0.12,0.3212,0.4289,68.72008,0,11.24494,0.44552,0.37528,2.73198,16.48224,39.85458,0,6.1834,3.4765,5.67786,0.70132,44.1063,"10","bio2_18"
0.83113,0.10637,0.05,0.1,0.3057,0.4362,68.10522,0,12.01514,0.3228,0.31566,2.51752,16.72366,54.87866,0,0.96476,1.68498,1.6264,1.0909,39.75432,"10","bio2_18"
0.83316,0.09109,0.05,0.14,0.3065,0.4119,68.29642,0,11.01394,0.3116,0.296,2.86028,17.2217,46.9449,0,6.08172,2.5764,2.33694,0.49734,41.56268,"10","bio2_18"
0.841215,0.070975,0.05,0.09,0.3111,0.4716,69.31764,0,11.02458,0.41532,0.28212,2.60576,16.3546,54.31442,0,2.27398,2.45484,2.87802,1.33154,36.74722,"10","bio2_18"
0.85625,0.06518,0.04,0.09,0.3072,0.4771,69.36538,0,10.93304,0.34106,0.20622,2.50064,16.6536,48.91734,0,1.67654,1.82534,5.71818,3.31046,38.55214,"10","bio2_18"
0.836815,0.076115,0.05,0.09,0.3124,0.4581,68.56304,0,11.41972,0.30834,0.39198,2.66986,16.6471,58.67856,0,0.6416,5.00072,4.16766,0.91952,30.59194,"10","bio2_18"
0.8165675,0.0951175,0.1,0.15,0.269,0.4051,67.78252,0,11.57504,0.3345,0.31826,2.47854,17.51112,54.30054,0,0.78966,1.07126,1.7742,2.837,39.22734,"10","bio2_18"
0.8426075,0.0752575,0.04,0.09,0.3174,0.4432,69.22082,0,11.03662,0.35452,0.30634,2.7718,16.30992,48.86784,0,4.8648,2.284,3.12166,0.02524,40.83642,"10","bio2_18"
0.83244,0.12448,0.1,0.1,0.2704,0.44,68.57618,0,11.20206,0.34872,0.34358,2.48364,17.04578,58.05276,0,4.17544,2.24896,2.46674,2.4422,30.6139,"10","bio2_18"
0.84907,0.1112,0.04,0.08,0.3108,0.4614,68.93594,0,11.40392,0.2781,0.2637,2.87254,16.2458,59.85868,0,0.83124,2.6535,4.19384,0.4871,31.9756,"10","bio2_18"
0.84203,0.02541,0.04,0.09,0.3165,0.4595,69.02318,0,11.35708,0.32954,0.35192,2.8145,16.12372,47.58412,0,5.34646,0.00284,3.54532,2.89776,40.62352,"10","bio2_18"
0.82371,0.09713,0.05,0.1,0.3156,0.4376,69.39678,0,10.4869,0.38212,0.3612,3.15816,16.21488,52.48128,0,2.0983,1.96872,6.2537,0.88464,36.31336,"10","bio2_18"
0.8355825,0.0626975,0.04,0.14,0.3221,0.4144,67.84694,0,12.40914,0.3755,0.21394,2.54732,16.60714,43.73716,0,2.35908,3.63204,2.2936,3.6801,44.29804,"10","bio2_18"
0.824905,0.157405,0.05,0.19,0.2942,0.367,68.11436,0,11.29222,0.63078,0.2959,2.78592,16.88084,55.91268,0,4.03124,2.27036,1.93312,1.50978,34.34274,"10","bio2_18"
0.84304,0.03549,0.05,0.1,0.3099,0.4505,69.0546,0,11.41874,0.41896,0.34616,2.3601,16.40138,57.89266,0,2.51694,1.1994,6.58844,2.37302,29.42954,"10","bio2_18"
0.85036,0.03616,0.05,0.1,0.3065,0.4596,68.90932,0,11.64974,0.30528,0.27998,2.55982,16.29588,53.20132,0,0.66226,3.85982,6.96418,2.11572,33.19668,"10","bio2_18"
0.84947,0.10986,0.12,0.12,0.2545,0.4379,68.52804,0,11.84664,0.37664,0.2362,2.67096,16.34152,51.56628,0,5.03164,2.66902,1.29588,1.07798,38.35918,"10","bio2_18"
0.82963,0.13587,0.05,0.2,0.3137,0.3805,69.58914,0,10.67248,0.4059,0.3423,2.89258,16.0976,42.93606,0,4.70278,3.46726,0.53412,2.04382,46.31594,"10","bio2_18"
0.8236175,0.1110225,0.05,0.2,0.3045,0.3673,69.10102,0,10.64358,0.4006,0.25972,2.74874,16.84634,45.9549,0,4.44428,4.47794,3.10052,1.80208,40.22032,"10","bio2_18"
0.830635,0.144405,0.1,0.1,0.2774,0.448,68.20944,0,11.51158,0.44816,0.19878,2.723,16.90904,50.823,0,7.13092,4.41796,4.35084,0.45628,32.821,"10","bio2_18"
0.8447025,0.0888775,0.04,0.14,0.3082,0.4194,69.36336,0,11.16488,0.37492,0.23762,2.8267,16.03254,52.87098,0,2.7355,4.75576,2.45816,0.94872,36.2309,"10","bio2_18"
0.824915,0.092975,0.05,0.15,0.3199,0.4088,68.75198,0,10.76148,0.35846,0.25034,2.81482,17.06296,52.0173,0,2.0774,2.02746,4.9659,3.26778,35.64412,"10","bio2_18"
0.847205,0.057035,0.04,0.13,0.3089,0.4325,69.08508,0,11.2911,0.27584,0.21042,2.945,16.19256,51.26112,0,1.8431,2.42498,1.27252,2.9914,40.20684,"10","bio2_18"
0.850015,0.065345,0.05,0.13,0.3043,0.4316,68.37694,0,11.9166,0.35036,0.3364,2.16336,16.85632,62.52494,0,1.936,1.06708,4.20948,1.47858,28.78392,"10","bio2_18"
0.84388,0.07304,0.05,0.09,0.3008,0.4612,68.92306,0,11.5426,0.31414,0.321,2.61656,16.28266,56.3414,0,1.02076,2.31354,1.81504,0.72696,37.7823,"10","bio2_18"
0.83306,0.09379,0.05,0.1,0.2983,0.469,68.14352,0,11.34048,0.45162,0.27592,2.41504,17.37342,56.74538,0,3.64992,3.1211,3.84886,1.70764,30.92716,"10","bio2_18"
0.840855,0.097275,0.04,0.09,0.3175,0.4691,68.29484,0,11.41124,0.378,0.24856,2.79882,16.86852,55.08144,0,1.15278,0.76986,3.24,1.53672,38.21924,"10","bio2_18"
0.830275,0.061895,0.04,0.14,0.3007,0.427,67.04298,0,12.63126,0.36252,0.2875,2.43256,17.24318,45.9363,0,2.98386,4.73074,1.10662,1.65586,43.5866,"10","bio2_18"
0.82561,0.11827,0.05,0.1,0.3199,0.4502,68.56648,0,11.03424,0.48898,0.2989,3.03918,16.5722,53.03152,0,3.87306,2.70302,3.82936,1.3036,35.2594,"10","bio2_18"
0.84509,0.10902,0.04,0.14,0.3099,0.4208,68.63062,0,11.69978,0.3719,0.2635,2.30606,16.72814,48.6837,0,2.36266,0.21776,4.39566,0.51932,43.82092,"10","bio2_18"
0.8411,0.0809800000000001,0.04,0.13,0.3229,0.429,68.84786,0,11.19406,0.36608,0.24558,2.50002,16.84634,52.56754,0,2.85502,2.18994,2.4063,2.03036,37.95082,"10","bio2_18"
0.845625,0.082235,0.1,0.1,0.2645,0.449,67.8864,0,12.20752,0.35342,0.20408,2.46404,16.88454,43.90576,0,9.78784,4.6765,1.82196,2.89742,36.9105,"10","bio2_18"
0.82731,0.08452,0.05,0.13,0.3088,0.4354,67.11772,0,12.82134,0.301,0.18346,2.68512,16.89138,62.23198,0,3.08606,1.04744,5.05042,1.27576,27.30838,"10","bio2_18"
0.82904,0.09683,0.1,0.1,0.2777,0.4656,68.41058,0,11.10188,0.5031,0.33584,2.7112,16.93742,49.91356,0,3.06874,3.96932,7.98554,1.23306,33.82978,"10","bio2_18"
0.83747,0.10057,0.12,0.12,0.2611,0.4385,67.5573,0,12.11804,0.42558,0.3427,2.28762,17.2688,54.94722,0,6.44722,1.15528,3.45228,0.81912,33.17884,"10","bio2_18"
0.83713,0.07744,0.05,0.09,0.301,0.4653,68.38808,0,11.52636,0.34314,0.33662,2.68034,16.7254,44.33272,0,5.48214,2.07696,4.49862,1.5117,42.09786,"10","bio2_18"
0.838025,0.033385,0.05,0.1,0.3072,0.4655,68.6078,0,11.53078,0.38456,0.27894,3.3211,15.8768,53.76728,0,4.22718,2.2619,1.82074,2.61082,35.31206,"10","bio2_18"
0.835485,0.077395,0.05,0.09,0.3211,0.4676,68.4744,0,11.77452,0.37234,0.18524,2.69866,16.49484,58.91614,0,1.97382,3.17328,1.06392,4.31608,30.55676,"10","bio2_18"
0.8451725,0.0434325,0.05,0.09,0.3088,0.4597,69.30722,0,11.23196,0.40856,0.4434,2.59648,16.01242,47.90984,0,1.0127,1.02932,7.61004,1.53802,40.90008,"10","bio2_18"
0.8254725,0.0850775,0.04,0.09,0.3307,0.4693,66.43546,0,12.28712,0.37842,0.17046,2.77726,17.95126,51.45868,0,3.08972,2.07526,1.16372,4.06456,38.14804,"10","bio2_18"
0.8258575,0.1294325,0.1,0.15,0.2813,0.4006,68.04816,0,11.67092,0.37798,0.30592,2.62696,16.97002,52.2835,0,4.81832,3.16922,3.3416,3.91536,32.47198,"10","bio2_18"
0.82436,0.08254,0.05,0.13,0.3095,0.4345,69.048,0,10.73524,0.35662,0.24918,2.96252,16.64844,56.94996,0,2.99798,1.4351,3.17768,1.32902,34.1102,"10","bio2_18"
0.8419075,0.0592425,0.05,0.15,0.3036,0.4207,69.35948,0,10.92154,0.36792,0.26822,2.81736,16.2655,50.02008,0,5.32438,4.30348,0.65616,0.56084,39.13508,"10","bio2_18"
0.83948,0.08791,0.05,0.13,0.3207,0.4463,68.58774,0,11.46338,0.32366,0.24738,3.15386,16.22402,52.7539,0,3.91818,3.42024,2.26928,1.1676,36.4708,"10","bio2_18"
