"AUC","AUC.diff","ORate.MPT","ORate.10PT","TSS.MPT","TSS.10PT","bio_2.contribution","bio_4.contribution","bio_5.contribution","bio_7.contribution","bio_13.contribution","bio_15.contribution","bio_18.contribution","bio_19.contribution","bio_2.permutation.importance","bio_4.permutation.importance","bio_5.permutation.importance","bio_7.permutation.importance","bio_13.permutation.importance","bio_15.permutation.importance","bio_18.permutation.importance","bio_19.permutation.importance","type","filter"
0.941422549019608,0.0127260784313726,0.0117647058823529,0.138562091503268,0.415335294117647,0.753137908496732,1.32584,0.9466,94.36632,0.49928,0.11246,0.9923,1.22698,0.53022,4.22286,0.4725,85.92076,2.86928,0.14308,5.30628,0.65056,0.41468,"40","pca2"
0.938574183006536,0.0265424183006536,0.0117647058823529,0.117647058823529,0.427235294117647,0.766352941176471,1.16104,0.71928,94.14912,0.92816,0.04348,0.96358,1.28476,0.75056,3.34082,0.85258,87.6754,2.02706,8e-05,5.03082,0.44704,0.62616,"40","pca2"
0.93690522875817,0.0180581699346405,0.0117647058823529,0.105228758169935,0.422835294117647,0.781271241830065,1.1768,0.95308,94.12532,0.61016,0.37514,1.02502,1.30928,0.42522,3.61564,0.50016,87.86652,1.90246,0.0339,4.717,0.6998,0.6645,"40","pca2"
0.9421,0.0162705882352941,0.0117647058823529,0.092156862745098,0.401535294117647,0.788543137254902,1.15682,0.5566,94.28482,0.93982,0.15112,1.03032,1.33832,0.5422,2.64218,0.10538,87.75508,2.19378,0,5.89418,0.75026,0.65914,"40","pca2"
0.934406617647059,0.0166841176470588,0.0125,0.107352941176471,0.4324,0.772247058823529,1.38358,0.63442,95.25418,0.11366,0.63014,0.8537,0.74926,0.381,3.40694,0.1332,90.51248,1.1063,0.08872,4.12516,0.37622,0.25096,"30","pca2"
0.937085294117647,0.0246117647058823,0.0125,0.133088235294118,0.4049,0.749411764705882,1.42326,0.43298,94.94112,0.72498,0.19496,1.16272,0.6808,0.4392,1.70522,0.0237,92.77014,1.0545,0.09992,3.78008,0.3625,0.20398,"30","pca2"
0.938464338235294,0.0132427205882353,0.0125,0.132352941176471,0.4039,0.750147058823529,1.15396,0.25494,94.95624,1.27362,0.23396,0.9783,0.88576,0.2632,1.57874,0.15156,93.09288,0.38478,0.11678,4.0928,0.4845,0.09794,"30","pca2"
0.937671691176471,0.0311669852941176,0.0117647058823529,0.203676470588235,0.406235294117647,0.682423529411765,1.28788,0.55108,95.12798,0.80232,0.1355,0.96358,0.67918,0.45246,1.33614,0.23396,93.34942,0.41266,0.10678,3.89846,0.48162,0.18096,"30","pca2"
0.937742647058823,0.0190660294117647,0.0235294117647059,0.144117647058824,0.417670588235294,0.739282352941176,1.57098,0.41764,94.9719,0.88586,0.16656,1.032,0.78118,0.17386,1.54,0.0408,93.53376,0.5115,0.2248,3.50028,0.48594,0.16294,"30","pca2"
0.937092279411765,0.0143309558823529,0.0117647058823529,0.144117647058824,0.415135294117647,0.739882352941176,0.76562,0.45006,95.9791,0.30712,0.19966,1.03956,0.7584,0.50046,1.4007,0.0581,93.14036,0.57178,0.05432,3.69254,0.52356,0.5587,"30","pca2"
0.937184926470588,0.0255638970588235,0.0125,0.122058823529412,0.3867,0.753341176470588,2.0106,0.43372,94.53864,0.84916,0.22332,1.01134,0.68706,0.24622,0.98958,0.08032,94.09996,0.4807,0.1047,3.46052,0.49272,0.29148,"30","pca2"
0.937852573529412,0.0193703676470588,0.0117647058823529,0.147058823529412,0.423935294117647,0.736041176470588,1.25094,0.53488,95.56594,0.30268,0.1836,1.15232,0.73186,0.27774,1.48744,0,91.69202,0.98814,0.03572,5.08784,0.38118,0.32772,"30","pca2"
0.941258088235294,0.0226601470588235,0.0117647058823529,0.119852941176471,0.406935294117647,0.762747058823529,1.56672,0.55418,95.72246,0.2302,0.21254,0.9226,0.57908,0.21224,0.9918,0.2115,93.99134,0.27428,0.09172,3.80808,0.45932,0.17194,"30","pca2"
0.941670588235294,0.0195694117647059,0.0117647058823529,0.130147058823529,0.407135294117647,0.751752941176471,1.00686,0.3267,95.6297,0.66224,0.43654,1.05698,0.64752,0.23352,1.3525,0.1865,94.4756,0.32904,0.0066,3.05892,0.39292,0.1979,"30","pca2"
0.940314705882353,0.0187758823529412,0.0117647058823529,0.144117647058824,0.408035294117647,0.742882352941176,0.96286,0.54484,95.73976,0.80786,0.10634,0.82344,0.744,0.27088,0.7614,0.1466,93.89466,0.15182,5e-04,4.28708,0.44588,0.31208,"30","pca2"
0.940490073529412,0.0112813970588236,0.0117647058823529,0.121323529411765,0.413135294117647,0.764876470588235,1.29778,0.6324,95.81024,0.08962,0.10866,1.11528,0.74246,0.20356,1.25362,0.06672,92.9713,0.52042,0.03086,4.5778,0.42674,0.15248,"30","pca2"
0.937012867647059,0.0191916911764706,0.0117647058823529,0.130882352941176,0.405835294117647,0.751917647058823,1.06714,0.28208,95.71202,0.62744,0.1277,0.91228,0.88088,0.39046,1.633,0.00014,93.02842,0.49806,0.10218,4.15446,0.39984,0.18388,"30","pca2"
0.937355147058824,0.0161977941176471,0.0125,0.133823529411765,0.4023,0.742776470588235,1.37132,0.31558,94.93124,0.96358,0.16094,1.15982,0.74066,0.3569,1.0176,0.13686,94.57932,0.37356,0.01732,3.38902,0.2794,0.20692,"30","pca2"
0.938245220588235,0.0286796323529412,0.0117647058823529,0.109558823529412,0.420735294117647,0.772741176470588,1.0433,0.44472,95.64268,0.68826,0.08898,0.97316,0.78298,0.33592,0.86344,0.06288,95.28372,0.16726,0.06032,2.82682,0.4507,0.28488,"30","pca2"
0.940033455882353,0.0256130147058824,0.0375,0.133823529411765,0.4073,0.746876470588235,1.30584,0.37192,95.49832,0.6994,0.2289,0.89494,0.72332,0.27736,1.25158,0.11932,94.64032,0.55066,0.06204,2.9236,0.35786,0.09466,"30","pca2"
0.936876470588235,0.0147716176470589,0.0117647058823529,0.120588235294118,0.434835294117647,0.761111764705882,1.69492,0.48876,94.67738,0.62104,0.12942,1.23578,0.8406,0.31212,1.3415,0.26376,92.7715,0.36624,0.027,4.36286,0.59314,0.274,"30","pca2"
0.938814705882353,0.0206707352941176,0.0125,0.155882352941176,0.4122,0.727317647058824,1.3982,0.35302,95.20394,0.7976,0.22374,1.02946,0.73284,0.26124,0.93278,0.26466,94.1431,0.31918,0.09116,3.67306,0.16074,0.4153,"30","pca2"
0.93903125,0.017175955882353,0.0117647058823529,0.121323529411765,0.396535294117647,0.761676470588235,1.43574,0.6385,95.61358,0.2647,0.15102,1.13742,0.5675,0.19162,1.64464,0.0853,92.83524,0.41864,0.11748,4.22924,0.42806,0.24138,"30","pca2"
0.940463970588235,0.0166851470588235,0.0117647058823529,0.142647058823529,0.410035294117647,0.745152941176471,1.5972,0.28646,95.00934,0.89798,0.13372,1.05176,0.73554,0.28794,1.30206,0.04584,93.94384,0.56514,0.11192,3.61894,0.32188,0.09036,"30","pca2"
0.937367279411765,0.0189369852941177,0.025,0.108088235294118,0.4196,0.773011764705882,0.61942,0.3029,95.86238,1.17572,0.1223,1.06548,0.60664,0.2452,0.96954,0.01132,91.88518,0.70354,0.0134,5.69678,0.55624,0.16402,"30","pca2"
0.939288602941176,0.0245203676470588,0.0117647058823529,0.0955882352941177,0.416535294117647,0.787211764705882,1.3633,0.33778,95.56042,0.42474,0.30598,1.08444,0.70316,0.22016,1.23236,0.10212,93.35622,0.31192,0.23282,4.14084,0.40458,0.21912,"30","pca2"
0.939311029411765,0.0194054411764706,0.0125,0.119852941176471,0.3925,0.760547058823529,1.08476,0.419,95.14088,0.61344,0.54988,1.05018,0.7284,0.41342,0.969,0.013,92.51744,0.3041,0.0627,5.5232,0.38148,0.22902,"30","pca2"
0.940400367647059,0.0150921323529412,0.0117647058823529,0.0830882352941177,0.394335294117647,0.794611764705882,1.07972,0.44842,95.36986,0.6928,0.29656,1.1056,0.64798,0.35906,0.62726,0.29162,95.26778,0.2687,0.1064,2.63184,0.30824,0.4981,"30","pca2"
0.938159191176471,0.0258553676470588,0.0125,0.143382352941176,0.4061,0.735217647058824,0.86376,0.59656,95.33722,0.79026,0.15724,1.0565,0.90192,0.29658,0.79682,0.18712,95.1968,0.35532,0.07216,2.4221,0.4927,0.47704,"30","pca2"
0.939992647058824,0.0265436764705883,0.0117647058823529,0.108088235294118,0.408435294117647,0.774211764705882,0.6984,0.20404,96.20744,0.88478,0.12162,0.98264,0.6308,0.27024,1.14034,0.18296,93.13828,0.4721,0.17114,4.32748,0.3287,0.23896,"30","pca2"
0.937428308823529,0.0147553676470588,0.0117647058823529,0.130147058823529,0.402635294117647,0.745552941176471,0.88762,0.34158,95.71736,0.58986,0.21858,1.02666,0.83378,0.38452,0.98836,0.19126,93.70246,0.33914,0.29474,3.7294,0.3215,0.43316,"30","pca2"
0.940234926470588,0.0199891911764706,0.0117647058823529,0.119852941176471,0.429535294117647,0.76204705882353,1.19166,0.45332,95.38972,0.86426,0.1035,0.98568,0.77826,0.23362,1.01828,0.26056,94.10984,0.71108,0.03904,3.10446,0.34978,0.40696,"30","pca2"
0.938365257352941,0.0145617279411764,0.0117647058823529,0.168382352941176,0.405935294117647,0.717717647058824,1.30108,0.63378,95.2189,0.62738,0.2127,1.0546,0.71588,0.23576,1.0617,0.19554,92.69592,0.3693,0.08432,4.8394,0.5635,0.19032,"30","pca2"
0.935366911764706,0.0203198529411764,0.0117647058823529,0.143382352941176,0.397335294117647,0.742617647058823,0.90572,0.56308,95.03342,1.08844,0.12664,1.05814,0.90348,0.32104,1.60708,0.59594,90.1745,0.53846,0.0378,6.39788,0.53352,0.11486,"30","pca2"
0.937558088235294,0.0100239705882353,0.0235294117647059,0.119117647058824,0.410070588235294,0.760682352941176,1.40104,0.386,95.16452,0.67608,0.24504,1.04406,0.82868,0.25458,1.11188,0.41072,94.21908,0.2905,0.20032,3.14712,0.35242,0.26794,"30","pca2"
0.939758088235294,0.0193419117647059,0.0125,0.142647058823529,0.3903,0.740352941176471,1.5356,0.57216,95.26236,0.67536,0.1102,1.03606,0.6112,0.19704,1.3689,0.15124,92.55374,0.53598,0.13188,4.82052,0.26332,0.17446,"30","pca2"
0.936391176470588,0.0168183823529412,0.0117647058823529,0.119852941176471,0.433235294117647,0.762847058823529,0.94866,0.38294,95.36932,1.02466,0.28392,1.07914,0.593,0.31836,2.32754,0.12426,90.3336,0.85728,0.01712,5.71318,0.29834,0.3287,"30","pca2"
0.939653308823529,0.0207408088235294,0.0125,0.122058823529412,0.4139,0.758441176470588,0.9063,0.34082,95.87412,0.89542,0.12416,0.99654,0.67754,0.1851,0.58296,0.24442,94.32308,0.17982,0.12128,3.97348,0.3091,0.26582,"30","pca2"
0.940493014705882,0.0210356617647058,0.0117647058823529,0.107352941176471,0.404835294117647,0.773547058823529,1.16546,0.63468,95.83932,0.17456,0.13612,1.10722,0.78374,0.15884,0.99234,0.15698,93.8155,0.35846,0,3.84032,0.64192,0.19452,"30","pca2"
0.938226286764706,0.0172560661764706,0.0117647058823529,0.133823529411765,0.412535294117647,0.745476470588235,1.4483,0.60174,95.32516,0.2987,0.20366,1.10992,0.73796,0.27454,0.7271,0.3624,94.31872,0.64424,0.03184,3.43496,0.2581,0.2226,"30","pca2"
0.939725367647059,0.0267288970588235,0.0117647058823529,0.166911764705882,0.418535294117647,0.721288235294118,0.80578,0.35112,95.68148,1.04354,0.14646,0.99318,0.79672,0.18166,1.42536,0.15006,93.06526,0.75256,0.11174,4.01248,0.3205,0.16206,"30","pca2"
0.937925367647059,0.0178319852941176,0.0125,0.133088235294118,0.4193,0.754111764705882,0.94634,0.5339,95.77034,0.53882,0.1036,0.96886,0.77642,0.36176,0.55892,0.20594,94.05472,0.28984,0.05402,4.31262,0.22202,0.3019,"30","pca2"
0.939386029411765,0.0338174999999999,0.0125,0.144852941176471,0.4058,0.739747058823529,1.2369,0.39308,95.40378,0.62186,0.44096,1.0932,0.67628,0.13386,1.07764,0.1072,93.62592,0.78638,0.01308,3.83006,0.3968,0.16304,"30","pca2"
0.936118014705882,0.0227593382352941,0.0125,0.121323529411765,0.4277,0.759776470588235,1.44662,0.30958,95.3834,0.78622,0.10648,0.98328,0.6463,0.33808,1.52924,0.02904,92.99214,0.77242,0.05302,3.8586,0.26954,0.49602,"30","pca2"
0.939433639705882,0.0211701102941176,0.0352941176470588,0.107352941176471,0.423405882352941,0.772347058823529,1.4286,0.29368,95.20302,0.87982,0.14514,1.06186,0.7552,0.23266,0.89308,0.13158,93.41454,0.65686,0,4.12858,0.51234,0.26298,"30","pca2"
0.937379411764706,0.0343641176470588,0.0352941176470588,0.106617647058824,0.418905882352941,0.772682352941176,1.69058,0.63152,95.15932,0.2168,0.36732,0.96908,0.6216,0.34378,1.39778,0.1666,93.649,0.53684,0.24414,3.31478,0.56286,0.12798,"30","pca2"
0.94015625,0.01643125,0.0125,0.133088235294118,0.4077,0.751511764705882,1.53996,0.44142,94.9505,0.79088,0.14976,1.13954,0.63846,0.34948,1.24516,0.20274,94.24004,0.30978,0.02334,3.59522,0.18772,0.196,"30","pca2"
0.938660294117647,0.00953279411764705,0.0117647058823529,0.122058823529412,0.408435294117647,0.761841176470588,1.07316,0.49142,95.3829,0.79274,0.09406,1.15246,0.78882,0.22442,1.5089,0.12954,93.16264,0.54196,0.1166,3.9659,0.31546,0.25898,"30","pca2"
0.936241544117647,0.0254309558823529,0.0117647058823529,0.117647058823529,0.424135294117647,0.756652941176471,1.36402,0.37558,95.53046,0.53652,0.06984,1.01096,0.7354,0.37718,1.47792,0.1693,92.53742,0.45646,0.11694,4.57178,0.36764,0.30256,"30","pca2"
0.939417279411765,0.0255290441176471,0.0117647058823529,0.0830882352941176,0.410135294117647,0.792711764705882,0.92212,0.40176,95.4913,0.71982,0.11694,1.1723,0.83262,0.34312,1.6591,0.23112,93.5831,0.92522,0.02474,2.96084,0.40378,0.21208,"30","pca2"
0.938925,0.0185582352941176,0.0125,0.130882352941176,0.3983,0.748717647058823,1.30524,0.43866,95.23076,0.88618,0.16322,0.9911,0.66432,0.32054,1.24112,0.33908,92.51792,0.52632,0.0292,4.58856,0.31888,0.4389,"30","pca2"
0.938605882352941,0.0209070588235294,0.0125,0.133088235294118,0.4162,0.751311764705882,0.87256,0.5621,95.62238,0.68728,0.186,1.06472,0.73838,0.26662,1.76164,0.2575,93.16564,0.9692,0.0411,3.23462,0.39974,0.1705,"30","pca2"
0.939288602941176,0.0277850735294118,0.025,0.155882352941176,0.4165,0.729817647058824,1.80688,0.2553,95.19714,0.3987,0.08252,1.1229,0.8052,0.33138,0.65504,0.15918,95.2296,0.55724,0.06576,2.88782,0.26954,0.17586,"30","pca2"
0.939854044117647,0.0165481617647059,0.0117647058823529,0.143382352941176,0.403735294117647,0.741717647058823,0.33982,0.49164,95.8062,1.41022,0.10314,1.03876,0.67834,0.13192,0.62044,0.0743,94.52866,0.4494,0.03512,3.57218,0.33442,0.38544,"30","pca2"
0.940309558823529,0.0115295588235294,0.0117647058823529,0.108088235294118,0.402835294117647,0.771411764705882,1.40598,0.38724,95.82538,0.2499,0.15514,1.06684,0.6388,0.27076,1.25516,0.21866,92.6541,0.69928,0.02534,4.42282,0.534,0.19062,"30","pca2"
0.940865073529412,0.0147556617647059,0.0117647058823529,0.105882352941176,0.414535294117647,0.771317647058824,1.0823,0.48068,95.58762,0.64646,0.0909,1.1649,0.75684,0.19026,0.91908,0.14568,92.15176,0.74274,0.0444,5.30888,0.54082,0.14668,"30","pca2"
0.930677573529412,0.0195200735294117,0.0117647058823529,0.146323529411765,0.438435294117647,0.734576470588235,1.46546,0.524,94.82468,0.92382,0.27402,1.04716,0.6928,0.2481,2.4469,0.50446,91.67868,0.51914,0.01016,4.25154,0.38924,0.19992,"30","pca2"
0.938462683823529,0.0142702573529412,0.0125,0.119852941176471,0.4127,0.760847058823529,1.46456,0.68788,95.3563,0.2923,0.15088,1.10972,0.69722,0.24118,0.64538,0.13648,94.73814,0.41586,0.22984,3.40922,0.35334,0.07174,"30","pca2"
0.939150367647059,0.0202333088235295,0.0117647058823529,0.119852941176471,0.401535294117647,0.756047058823529,1.35948,0.40944,95.41982,0.61096,0.18368,1.09352,0.5404,0.3827,1.3472,0.01088,92.232,0.61306,0.06066,5.24982,0.27136,0.21504,"30","pca2"
0.935425735294118,0.0234492647058824,0.0117647058823529,0.117647058823529,0.419735294117647,0.760052941176471,1.2655,0.48128,95.41858,0.71828,0.14214,1.1934,0.58478,0.19604,1.11694,0,93.08834,0.79012,0.00204,4.49268,0.39942,0.11044,"30","pca2"
0.938837132352941,0.0246458088235294,0.0117647058823529,0.133088235294118,0.415435294117647,0.745311764705882,1.38704,0.58758,95.51932,0.46358,0.13006,0.98048,0.63966,0.29228,1.92744,0.00418,92.8813,0.36526,0.02396,4.0531,0.44176,0.30296,"30","pca2"
0.938598529411765,0.0285839705882353,0.0375,0.147058823529412,0.3953,0.738241176470588,1.2105,0.45076,95.88488,0.39482,0.11092,1.01392,0.58298,0.35114,1.52486,0.38366,92.54342,1.24752,0.06012,3.81638,0.33668,0.0874,"30","pca2"
0.939919485294118,0.0117430147058823,0.0117647058823529,0.144852941176471,0.408935294117647,0.743247058823529,1.10494,0.61524,94.9841,1.2389,0.16582,1.03092,0.72072,0.1394,1.54768,0.0147,93.46568,0.8646,0.05792,3.5856,0.34504,0.11882,"30","pca2"
0.937029779411765,0.0158933088235294,0.0117647058823529,0.131617647058824,0.404335294117647,0.752582352941176,0.78752,0.66228,95.74866,0.69822,0.14462,1.14936,0.6604,0.14894,1.32316,0.16394,94.11972,0.33498,0.00406,3.3535,0.58724,0.11336,"30","pca2"
0.938056985294118,0.0252216911764706,0.0352941176470588,0.106617647058824,0.412705882352941,0.773682352941176,1.39522,0.64988,95.3322,0.52336,0.07896,0.97448,0.7388,0.30708,0.70394,0.06034,93.79094,0.44876,0.08648,4.29514,0.4948,0.1196,"30","pca2"
0.939802205882353,0.0192794117647059,0.0125,0.120588235294118,0.4026,0.761911764705882,1.202,0.30664,95.444,0.75888,0.20552,0.9819,0.75398,0.34708,2.0985,0,93.58652,0.579,0.05234,3.01482,0.40884,0.25998,"30","pca2"
0.939174816176471,0.0213630514705882,0.0235294117647059,0.154411764705882,0.427570588235294,0.728788235294118,1.1249,0.45964,95.38892,0.65666,0.19738,1.06996,0.75326,0.34934,0.80814,0.26816,93.87782,0.29482,0.00198,3.99528,0.32832,0.42546,"30","pca2"
0.939201102941176,0.0225600735294117,0.0125,0.0963235294117647,0.4201,0.784676470588235,1.06212,0.56754,96.30104,0.23622,0.07372,0.84556,0.66276,0.25106,1.04936,0.00602,93.60532,0.51716,0.04826,4.04594,0.3749,0.35302,"30","pca2"
0.936262132352941,0.0232378676470588,0.0117647058823529,0.168382352941176,0.406435294117647,0.715017647058824,1.24724,0.489,95.04836,0.9699,0.14786,0.96782,0.80256,0.32728,2.04048,0.40082,92.23036,0.85452,0.03144,3.74342,0.4884,0.21056,"30","pca2"
0.937765441176471,0.0212757352941177,0.0125,0.155882352941176,0.4276,0.729117647058823,0.70476,0.50076,95.51774,0.97244,0.30716,0.90874,0.83658,0.25184,0.97094,0.05806,94.32642,0.39332,0.2367,3.54958,0.2943,0.17068,"30","pca2"
0.936313970588235,0.0262739705882353,0.0117647058823529,0.141911764705882,0.421735294117647,0.737488235294118,1.254,0.65218,95.47308,0.56078,0.21128,0.90928,0.72132,0.21808,2.31512,1.142,90.6809,1.04468,0.28822,3.9935,0.36226,0.17336,"30","pca2"
0.939022426470588,0.0196866911764706,0.0125,0.121323529411765,0.4228,0.764176470588235,1.11092,0.45184,95.70702,0.5237,0.21768,0.9776,0.70616,0.30506,1.18106,0.12204,94.70472,0.39108,0.02156,3.12628,0.28056,0.17266,"30","pca2"
0.938897058823529,0.0184372058823529,0.0125,0.122794117647059,0.3954,0.758105882352941,1.30052,0.45576,95.62764,0.34248,0.25302,1.10622,0.68314,0.23118,1.04364,0.1786,93.7935,0.45742,0.02154,4.01072,0.26162,0.23302,"30","pca2"
0.940426838235294,0.0289927205882353,0.0352941176470588,0.120588235294118,0.398405882352941,0.762511764705882,1.27894,0.46714,95.37764,0.6428,0.08058,1.18858,0.71614,0.24816,1.16422,0.1108,93.42584,0.42226,0.00448,4.4839,0.28262,0.10588,"30","pca2"
0.940104779411765,0.0242622794117647,0.025,0.134558823529412,0.4244,0.749941176470588,1.04496,0.37656,95.92292,0.40244,0.0884,0.97114,0.7338,0.45978,1.07108,0.06142,95.69726,0.27998,0.02442,2.44608,0.35756,0.06222,"30","pca2"
0.939043382352941,0.0121944117647059,0.0125,0.108088235294118,0.4157,0.772611764705882,0.77196,0.29846,95.7986,0.86384,0.1471,1.03288,0.68672,0.4004,1.11072,0.05414,94.98094,0.46942,0.074,2.6436,0.3765,0.29072,"30","pca2"
0.937872426470588,0.0159763970588235,0.0125,0.144852941176471,0.4011,0.739347058823529,1.12414,0.41746,95.9526,0.20394,0.28524,1.11604,0.59148,0.30914,1.27378,0.16122,93.27724,0.54416,0.09788,4.04964,0.32582,0.27022,"30","pca2"
0.939777205882353,0.0223913235294118,0.0117647058823529,0.108823529411765,0.405835294117647,0.772676470588235,0.99098,0.4397,96.02618,0.40968,0.14796,1.08626,0.66408,0.23516,1.5378,0.04266,93.62166,0.67172,0,3.43928,0.54886,0.13802,"30","pca2"
0.940100735294118,0.0184975,0.025,0.119117647058824,0.4231,0.762482352941176,1.2201,0.29088,95.64272,0.57852,0.13004,1.0843,0.749,0.30444,1.60378,0.11802,93.65846,0.36794,0.0867,3.5361,0.35782,0.2712,"30","pca2"
0.940726102941176,0.0239521323529411,0.025,0.108823529411765,0.4203,0.771076470588235,1.49754,0.47302,95.25594,0.71986,0.07246,1.0351,0.75512,0.191,1.221,0.24838,94.05608,0.54142,0.0621,3.33392,0.32452,0.21262,"30","pca2"
0.936711029411765,0.0227607352941176,0.0125,0.122058823529412,0.4225,0.757441176470588,1.67846,0.54188,94.86416,0.61128,0.23118,1.16668,0.69706,0.20934,1.96684,0.10162,92.97076,0.5563,0.04198,4.06672,0.22234,0.07352,"30","pca2"
0.939275,0.0170467647058824,0.0117647058823529,0.131617647058824,0.417035294117647,0.752082352941176,1.55624,0.53814,95.42392,0.25704,0.15578,1.08454,0.74146,0.2428,1.13672,0.17186,94.04166,0.18734,0.03238,3.6913,0.51894,0.2198,"30","pca2"
0.939582720588235,0.0155291911764706,0.0117647058823529,0.108823529411765,0.401835294117647,0.774076470588235,1.21122,0.3844,95.63576,0.6688,0.1378,1.0576,0.66,0.2445,1.35604,0.05102,92.60696,0.74114,0.02394,4.3409,0.5615,0.31846,"30","pca2"
0.937711764705882,0.0239917647058824,0.025,0.134558823529412,0.4143,0.747541176470588,0.97392,0.59972,95.74838,0.39932,0.29232,1.0455,0.73992,0.20094,1.37852,0.1144,94.91314,0.58862,0.11968,2.1241,0.446,0.3155,"30","pca2"
0.938190625,0.00986819852941176,0.0117647058823529,0.142647058823529,0.403435294117647,0.744152941176471,0.99102,0.33684,95.27282,1.17836,0.18466,1.0992,0.75194,0.18518,0.91064,0.25484,93.65492,0.72434,0.13394,3.83678,0.3452,0.13934,"30","pca2"
0.936981066176471,0.0180237132352941,0.0125,0.133088235294118,0.4239,0.748211764705882,1.0632,0.56808,95.13066,0.90312,0.19518,1.02082,0.87378,0.24518,2.07132,0.05366,93.37232,0.68884,0.08844,3.0357,0.40068,0.2891,"30","pca2"
0.938741176470588,0.0148188235294118,0.0117647058823529,0.132352941176471,0.419035294117647,0.751247058823529,1.2272,0.4331,95.20866,0.96212,0.09898,1.05256,0.73334,0.28406,1.87952,0.19888,92.34278,1.0423,0.1092,3.91804,0.3334,0.17582,"30","pca2"
0.937988235294118,0.0261282352941177,0.05,0.109558823529412,0.403,0.770041176470588,1.37532,0.59718,95.35704,0.3177,0.1846,1.09892,0.7461,0.3232,1.54332,0.02832,94.07482,0.70386,0.24066,2.78166,0.3961,0.23122,"30","pca2"
0.939931985294118,0.0227155147058823,0.0117647058823529,0.119852941176471,0.403735294117647,0.765847058823529,1.03586,0.47302,96.00836,0.48088,0.1057,0.91764,0.63098,0.34754,0.94204,0.12328,95.81892,0.38864,0.01792,2.18984,0.30876,0.21062,"30","pca2"
0.938901102941176,0.0172665441176471,0.0117647058823529,0.132352941176471,0.403435294117647,0.748647058823529,1.18524,0.37264,95.5947,0.65618,0.28018,1.07184,0.53302,0.30622,1.9314,0.16374,92.74632,0.52344,0.02494,4.07386,0.32414,0.21214,"30","pca2"
0.937343382352941,0.0174880882352941,0.0117647058823529,0.143382352941176,0.421235294117647,0.736717647058823,0.81312,0.42648,95.38776,0.94408,0.38388,1.0783,0.70302,0.26336,1.23026,0.05704,93.2866,0.6601,0.07966,4.20402,0.319,0.16328,"30","pca2"
0.935399264705882,0.0224638235294118,0.0117647058823529,0.121323529411765,0.406535294117647,0.755876470588235,1.52528,0.4164,95.23412,0.47142,0.06854,1.24608,0.70882,0.32936,2.71984,0.79874,90.63406,1.01344,0.01724,3.92174,0.56084,0.33408,"30","pca2"
0.939051838235294,0.0215799264705882,0.0117647058823529,0.106617647058824,0.412035294117647,0.775782352941176,0.8925,0.53044,95.54632,0.64544,0.30058,1.06114,0.77948,0.24412,1.12826,0.12062,93.86416,0.76772,0.2049,3.02206,0.52688,0.36548,"30","pca2"
0.935479779411765,0.02404875,0.0125,0.158088235294118,0.4216,0.724511764705882,0.9556,0.37854,95.49362,0.55022,0.2375,1.02522,0.8196,0.5397,0.96506,0.02176,93.8701,0.72284,0.30996,3.36198,0.43444,0.31382,"30","pca2"
0.938797058823529,0.0260489705882353,0.025,0.133823529411765,0.4254,0.748476470588235,1.55228,0.52558,95.27688,0.2475,0.31452,0.99852,0.82658,0.25816,0.67752,0.14642,94.71086,0.35016,0.1324,3.28444,0.4552,0.24304,"30","pca2"
0.938695955882353,0.0307150735294118,0.0125,0.142647058823529,0.3923,0.740152941176471,1.59742,0.64788,95.29956,0.29976,0.16016,1.0535,0.71134,0.23038,2.0825,0.10846,90.51604,0.8899,0.18776,5.32068,0.56468,0.32996,"30","pca2"
0.938591544117647,0.0177661029411765,0.0125,0.119117647058824,0.4032,0.761782352941176,0.9816,0.51604,95.8056,0.50494,0.22864,1.01036,0.74882,0.20398,0.96282,0.21358,93.5776,0.18288,0.15598,3.87938,0.64284,0.38496,"30","pca2"
0.938414338235294,0.0235233088235294,0.0125,0.132352941176471,0.4058,0.747347058823529,1.10928,0.55088,95.56306,0.20192,0.22206,1.05724,0.88266,0.41294,1.1369,0.23538,94.01316,0.42022,0.14448,3.56496,0.31478,0.17014,"30","pca2"
0.940274632352941,0.0148130147058824,0.0117647058823529,0.119852941176471,0.409735294117647,0.761547058823529,0.94138,0.5843,96.03082,0.29742,0.20326,0.95966,0.79908,0.18408,1.78404,0.1379,92.87276,0.68666,0.0866,3.75754,0.4416,0.23288,"30","pca2"
0.9391,0.0350875,0.025,0.111764705882353,0.4174,0.767535294117647,0.92996,0.58796,95.54616,0.60398,0.51412,0.94556,0.68026,0.19202,0.45154,0.21668,94.34426,0.3827,0.06032,3.92952,0.39836,0.21664,"30","pca2"
0.936939705882353,0.0177126470588236,0.0117647058823529,0.143382352941176,0.418735294117647,0.740117647058824,0.90396,0.57506,95.3591,0.54742,0.32912,1.0129,0.84288,0.42958,1.33072,0.10564,93.93922,0.38108,0.24788,3.35346,0.38334,0.25866,"30","pca2"
0.939055514705882,0.0133256617647059,0.0117647058823529,0.170588235294118,0.403935294117647,0.711811764705882,0.9369,0.4275,95.92628,0.4072,0.21966,1.05154,0.83514,0.1958,2.01332,0.12574,93.08032,0.50256,0.18444,3.3751,0.52902,0.18948,"30","pca2"
